_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
400701101,4007,11,400701101,4007_11_1,Mei (Summer Vacation 2023),Mei: Emergency...,Mei: Emergency...,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0027",323082107
400701201,4007,12,400701201,4007_12_1,Mei (September 2023),Mei: Can you believe we're already going back to school?,Mei: Can you believe we're already going back to school?,"stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0032,stamp_00_00000_0037,stamp_00_00000_0046,stamp_04_04006_0009",323090120
400701301,4007,13,400701301,4007_13_1,Mei (Halloween 2023),Mei is online,Mei is online,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0029,stamp_00_00000_0035",323102513
400701401,4007,14,400701401,4007_14_1,Mei (November 2023),Mei: Could we chat for a bit?,Mei: Could we chat for a bit?,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0038,stamp_00_00000_0048",323110115
400701501,4007,15,400701501,4007_15_1,Mei (Christmas 2023),Mei: Merry Christmas!,Mei: Merry Christmas!,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0026",323122548
400701801,4007,18,400701801,4007_18_1,Mei (White Day 2024),Mei: Got a sec?,Mei: Got a sec?,"stamp_00_00000_0001,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0053",324031006
400800101,4008,1,400800101,4008_1_1,Shiki (DM),Shiki: Test message.,Shiki: Test message.,"stamp_00_00000_0001,stamp_00_00000_0037,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0061,stamp_00_00000_0062",1
400800102,4008,1,400800102,4008_1_2,Shiki (DM),Shiki is online,Shiki is online,"stamp_00_00000_0005,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0081",1
400800103,4008,1,400800103,4008_1_3,Shiki (DM),Shiki: You busy?,Shiki: You busy?,"stamp_00_00000_0051,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0090",1
400800104,4008,1,400800104,4008_1_4,Shiki (DM),Shiki is online,Shiki is online,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0064,stamp_00_00000_0077,stamp_00_00000_0084",1
400800105,4008,1,400800105,4008_1_5,Shiki (DM),Shiki: Thanks for writing that article.,Shiki: Thanks for writing that article.,"stamp_00_00000_0002,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0084",1
400800106,4008,1,400800106,4008_1_6,Shiki (DM),Shiki is online,Shiki is online,"stamp_00_00000_0048,stamp_00_00000_0051,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0094",1
400800107,4008,1,400800107,4008_1_7,Shiki (DM),Shiki: Thanks for telling me about the insect exhibit.,Shiki: Thanks for telling me about the insect exhibit.,"stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0081,stamp_04_04007_0006,stamp_04_04008_0007",1
400800108,4008,1,400800108,4008_1_8,Shiki (DM),Shiki: Got a sec?,Shiki: Got a sec?,"stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0084",1
400800109,4008,1,400800109,4008_1_9,Shiki (DM),Shiki: Hi.,Shiki: Hi.,"stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0061,stamp_00_00000_0078",1
400800110,4008,1,400800110,4008_1_10,Shiki (DM),Shiki is online,Shiki is online,"stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0078",1
400800111,4008,1,400800111,4008_1_11,Shiki (DM),Shiki is online,Shiki is online,"stamp_00_00000_0001,stamp_00_00000_0026,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0050",1
400800112,4008,1,400800112,4008_1_12,Shiki (DM),Shiki: Hey.,Shiki: Hey.,"stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0053",1
400800113,4008,1,400800113,4008_1_13,Shiki (DM),Shiki: Been a while.,Shiki: Been a while.,"stamp_00_00000_0004,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0082,stamp_00_00000_0084,stamp_04_04008_0007",1
400800114,4008,1,400800114,4008_1_14,Shiki (DM),Shiki: Morning.,Shiki: Morning.,"stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0081,stamp_00_00000_0094,stamp_04_04008_0007",1
400800115,4008,1,400800115,4008_1_15,Shiki (DM),Shiki is online,Shiki is online,"stamp_00_00000_0005,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0060,stamp_00_00000_0063,stamp_00_00000_0075,stamp_04_04008_0007",1
400800201,4008,2,400800201,4008_2_1,Shiki (Birthday 2023),Shiki is online,Shiki is online,"stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0063,stamp_00_00000_0066,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0096",123061702
400800301,4008,3,400800301,4008_3_1,Shiki (Birthday 2023),Shiki: Happy birthday.,Shiki: Happy birthday.,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0083",1
400800401,4008,16,400800401,4008_16_1,Shiki (New Year's 2024),"Shiki: Hey, Happy New Year","Shiki: Hey, Happy New Year","stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0095,stamp_04_04008_0007",324010177
400800501,4008,17,400800501,4008_17_1,Shiki Valentine 2024,Shiki: Can I come in now?,Shiki: Busy?,"stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0091",324021104
400800701,4008,7,400800701,4008_7_1,Shiki (April 2023),Shiki: The cherry blossoms are blooming.,Shiki: The cherry blossoms are blooming.,"stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0057,stamp_00_00000_0088",1
400800801,4008,8,400800801,4008_8_1,Shiki (May 2023),Shiki is online,Shiki is online,"stamp_00_00000_0014,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0055,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0093",1
400800901,4008,9,400800901,4008_9_1,Shiki (June 2023),Shiki is online,Shiki is online,"stamp_00_00000_0015,stamp_00_00000_0029,stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0090",323060806
400801001,4008,10,400801001,4008_10_1,Shiki (July 2023),Shiki is online,Shiki is online,"stamp_00_00000_0001,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0081,stamp_00_00000_0095",323072015
400801101,4008,11,400801101,4008_11_1,Shiki (Summer Vacation 2023),Shiki is online,Shiki is online,"stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0081,stamp_04_04008_0007",323080404
400801201,4008,12,400801201,4008_12_1,Shiki (September 2023),Shiki: I got the article. Thanks.,Shiki: I got the article. Thanks.,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0029,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0081,stamp_00_00000_0082",323090121
400801301,4008,13,400801301,4008_13_1,Shiki (Halloween 2023),Shiki is online,Shiki is online,"stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0064,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0094",323102202
400801401,4008,14,400801401,4008_14_1,Shiki (November 2023),Shiki: Thanks for writing that Halloween article for us.,Shiki: Thanks for writing that Halloween article for us.,"stamp_00_00000_0014,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0057,stamp_00_00000_0084",323111504
400801501,4008,15,400801501,4008_15_1,Shiki (Christmas 2023),Shiki is online,Shiki is online,"stamp_00_00000_0004,stamp_00_00000_0015,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0095",323122549
400801801,4008,18,400801801,4008_18_1,Shiki (White Day 2024),Shiki is online,Shiki is online,"stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0084,stamp_04_04008_0007",324031468
400900101,4009,1,400900101,4009_1_1,Natsumi (DM),Natsumi: Thanks for all the hard work!,Natsumi: Thanks for all the hard work!,"stamp_00_00000_0012,stamp_00_00000_0020,stamp_00_00000_0025,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0084",1
400900102,4009,1,400900102,4009_1_2,Natsumi (DM),Natsumi is online,Natsumi is online,"stamp_00_00000_0011,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0081,stamp_00_00000_0087,stamp_00_00000_0094",1
400900103,4009,1,400900103,4009_1_3,Natsumi (DM),Natsumi is online,Natsumi is online,"stamp_00_00000_0011,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0082",1
400900104,4009,1,400900104,4009_1_4,Natsumi (DM),Natsumi sent a sticker,Natsumi sent a sticker,"stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0025,stamp_00_00000_0045,stamp_00_00000_0048,stamp_00_00000_0053,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0085,stamp_04_04009_0001",1
400900105,4009,1,400900105,4009_1_5,Natsumi (DM),Natsumi is online,Natsumi is online,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0028,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0081,stamp_00_00000_0084",1
400900106,4009,1,400900106,4009_1_6,Natsumi (DM),Natsumi sent a sticker,Natsumi sent a sticker,"stamp_00_00000_0012,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0021,stamp_00_00000_0029,stamp_00_00000_0060,stamp_00_00000_0084,stamp_04_04009_0001",1
400900107,4009,1,400900107,4009_1_7,Natsumi (DM),Natsumi: Good evening.,Natsumi: Good evening.,"stamp_00_00000_0024,stamp_00_00000_0057,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0084",1
400900108,4009,1,400900108,4009_1_8,Natsumi (DM),Natsumi: Good evening!,Natsumi: Good evening!,"stamp_00_00000_0010,stamp_00_00000_0022,stamp_00_00000_0036,stamp_00_00000_0048,stamp_00_00000_0062,stamp_00_00000_0081",1
400900109,4009,1,400900109,4009_1_9,Natsumi (DM),Natsumi: ONINATSU!,Natsumi: ONINATSU!,"stamp_00_00000_0015,stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0027,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0071",1
400900110,4009,1,400900110,4009_1_10,Natsumi (DM),Natsumi is online,Natsumi is online,"stamp_00_00000_0001,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0048,stamp_00_00000_0084,stamp_00_00000_0094",1
400900111,4009,1,400900111,4009_1_11,Natsumi (DM),Natsumi: I have breaking news!,Natsumi: I have breaking news!,"stamp_00_00000_0007,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0055,stamp_00_00000_0061,stamp_00_00000_0088",1
400900112,4009,1,400900112,4009_1_12,Natsumi (DM),Natsumi is online,Natsumi is online,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0016,stamp_00_00000_0025,stamp_00_00000_0037,stamp_00_00000_0082,stamp_00_00000_0089,stamp_00_00000_0094",1
400900113,4009,1,400900113,4009_1_13,Natsumi (DM),Natsumi sent a sticker,Natsumi sent a sticker,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0084,stamp_04_04009_0001",1
400900114,4009,1,400900114,4009_1_14,Natsumi (DM),Natsumi: ONINATSU!,Natsumi: ONINATSU!,"stamp_00_00000_0007,stamp_00_00000_0049,stamp_00_00000_0076,stamp_00_00000_0081,stamp_00_00000_0082,stamp_00_00000_0088,stamp_00_00000_0089",1
400900115,4009,1,400900115,4009_1_15,Natsumi (DM),Natsumi: Thanks a bunch for today.,Natsumi: Thanks a bunch for today.,"stamp_00_00000_0017,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088",1
400900201,4009,2,400900201,4009_2_1,Natsumi (Birthday 2023),Natsumi is online,Natsumi is online,"stamp_00_00000_0001,stamp_00_00000_0008,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0025,stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0071,stamp_00_00000_0081,stamp_00_00000_0082",123080702
400900301,4009,3,400900301,4009_3_1,Natsumi (Birthday 2023),Natsumi: ONINATSU!,Natsumi: ONINATSU!,"stamp_00_00000_0007,stamp_00_00000_0013,stamp_00_00000_0020,stamp_00_00000_0023,stamp_00_00000_0024,stamp_00_00000_0027,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0050,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0090",1
400900401,4009,16,400900401,4009_16_1,Natsumi (New Year's 2024),Natsumi: It's a Happy New Year!,Natsumi: It's a Happy New Year!,"stamp_00_00000_0011,stamp_00_00000_0019,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0039,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0095",324010178
400900501,4009,17,400900501,4009_17_1,Natsumi Valentine 2024,Natsumi: this is a sudden quiz..!,Natsumi: Surprise quiz!,"stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0024,stamp_00_00000_0029",324020904
400900701,4009,7,400900701,4009_7_1,Natsumi (April 2023),Natsumi sent a sticker,Natsumi sent a sticker,"stamp_00_00000_0002,stamp_00_00000_0011,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0056,stamp_00_00000_0081,stamp_00_00000_0094,stamp_04_04009_0001",1
400900801,4009,8,400900801,4009_8_1,Natsumi (May 2023),Natsumi is online,Natsumi is online,"stamp_00_00000_0010,stamp_00_00000_0020,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0085,stamp_00_00000_0088",1
400900901,4009,9,400900901,4009_9_1,Natsumi (June 2023),"Natsumi: Thanksies for the article, honey!","Natsumi: Thanksies for the article, honey!","stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0024,stamp_00_00000_0053",323060506
400901001,4009,10,400901001,4009_10_1,Natsumi (July 2023),Natsumi: ONINATSU!,Natsumi: ONINATSU!,"stamp_00_00000_0001,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0052",323072016
400901101,4009,11,400901101,4009_11_1,Natsumi (Summer Vacation 2023),Natsumi sent a sticker,Natsumi sent a sticker,"stamp_00_00000_0001,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0048",323082108
400901201,4009,12,400901201,4009_12_1,Natsumi (September 2023),Natsumi: Surprise! OniNatsu pop quiz!,Natsumi: Surprise! OniNatsu pop quiz!,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0019,stamp_00_00000_0025,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0049",323090122
400901301,4009,13,400901301,4009_13_1,Natsumi (Halloween 2023),Natsumi: Happy Halloween!,Natsumi: Happy Halloween!,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0014,stamp_00_00000_0049",323102514
400901401,4009,14,400901401,4009_14_1,Natsumi (November 2023),Natsumi: Fall is the perfect season for good food!,Natsumi: Fall is the perfect season for good food!,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0014,stamp_00_00000_0019",323110116
400901501,4009,15,400901501,4009_15_1,Natsumi (Christmas 2023),Natsumi: It's a Merry Christmas!,Natsumi: It's a Merry Christmas!,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0017,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0022,stamp_00_00000_0048",323122550
400901801,4009,18,400901801,4009_18_1,Natsumi (White Day 2024),Natsumi: ONINATSU!,Natsumi: ONINATSU!,"stamp_00_00000_0001,stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0022,stamp_00_00000_0025,stamp_00_00000_0053",324031104
401000101,4010,1,401000101,4010_1_1,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0007,stamp_00_00000_0046,stamp_00_00000_0077,stamp_00_00000_0086",323121501
401000102,4010,1,401000102,4010_1_2,Margarete (DM),Margarete: I read your new article,Margarete: I read your new article,"stamp_00_00000_0005,stamp_00_00000_0039",323121501
401000103,4010,1,401000103,4010_1_3,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0060,stamp_00_00000_0064,stamp_00_00000_0077,stamp_00_00000_0086",323121501
401000104,4010,1,401000104,4010_1_4,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0077",323121501
401000105,4010,1,401000105,4010_1_5,Margarete (DM),Margarete: Thank you for your goodies,Margarete: Thank you for your goodies,"stamp_00_00000_0004,stamp_00_00000_0022,stamp_00_00000_0046,stamp_00_00000_0053,stamp_00_00000_0077,stamp_00_00000_0088",323121501
401000106,4010,1,401000106,4010_1_6,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0009,stamp_00_00000_0049,stamp_00_00000_0051,stamp_00_00000_0060,stamp_00_00000_0063,stamp_00_00000_0077,stamp_00_00000_0086",323121501
401000107,4010,1,401000107,4010_1_7,Margarete (DM),Margarete sent an image,Margarete sent an image,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0077",323121501
401000108,4010,1,401000108,4010_1_8,Margarete (DM),Margarete: That shark video,Margarete: That shark video,"stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0064,stamp_00_00000_0077",323121501
401000109,4010,1,401000109,4010_1_9,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0017,stamp_00_00000_0024,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0077,stamp_00_00000_0083,stamp_00_00000_0095",323121501
401000110,4010,1,401000110,4010_1_10,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0004,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0049,stamp_00_00000_0053,stamp_00_00000_0086",323121501
401000111,4010,1,401000111,4010_1_11,Margarete (DM),Margarete: Today was really fun,Margarete: Today was really fun,"stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0052,stamp_00_00000_0077",323121501
401000112,4010,1,401000112,4010_1_12,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0062,stamp_00_00000_0077",323121501
401000113,4010,1,401000113,4010_1_13,Margarete (DM),The sachertorte I got as a present was pretty good.,Margarete: The Sachertorte you brought was quite good.,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0046,stamp_00_00000_0060,stamp_00_00000_0064,stamp_00_00000_0077,stamp_00_00000_0085",324012001
401000114,4010,1,401000114,4010_1_14,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0009,stamp_00_00000_0064,stamp_00_00000_0071,stamp_00_00000_0085,stamp_00_00000_0089",324012001
401000115,4010,1,401000115,4010_1_15,Margarete (DM),Margarete is online,Margarete is online,"stamp_00_00000_0002,stamp_00_00000_0014,stamp_00_00000_0046,stamp_00_00000_0060,stamp_00_00000_0063",324012001
