_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4001975,Love Live! School Idol Festival 2 MIRACLE LIVE! Hanamaru TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Hanamaru TOP 300,1975,title_e_0141_02007_0300,224030105
4001976,Love Live! School Idol Festival 2 MIRACLE LIVE! Mari TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Mari TOP 300,1976,title_e_0141_02008_0300,224030105
4001977,Love Live! School Idol Festival 2 MIRACLE LIVE! Ruby TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ruby TOP 300,1977,title_e_0141_02009_0300,224030105
4001978,Love Live! School Idol Festival 2 MIRACLE LIVE! Ayumu TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ayumu TOP 300,1978,title_e_0141_03001_0300,224030105
4001979,Love Live! School Idol Festival 2 MIRACLE LIVE! Kasumi TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kasumi TOP 300,1979,title_e_0141_03002_0300,224030105
4001980,Love Live! School Idol Festival 2 MIRACLE LIVE! Shizuku TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Shizuku TOP 300,1980,title_e_0141_03003_0300,224030105
4001981,Love Live! School Idol Festival 2 MIRACLE LIVE! Karin TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Karin TOP 300,1981,title_e_0141_03004_0300,224030105
4001982,Love Live! School Idol Festival 2 MIRACLE LIVE! Ai TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ai TOP 300,1982,title_e_0141_03005_0300,224030105
4001983,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanata TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanata TOP 300,1983,title_e_0141_03006_0300,224030105
4001984,Love Live! School Idol Festival 2 MIRACLE LIVE! Setsuna TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Setsuna TOP 300,1984,title_e_0141_03007_0300,224030105
4001985,Love Live! School Idol Festival 2 MIRACLE LIVE! Emma TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Emma TOP 300,1985,title_e_0141_03008_0300,224030105
4001986,Love Live! School Idol Festival 2 MIRACLE LIVE! Rina TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Rina TOP 300,1986,title_e_0141_03009_0300,224030105
4001987,Love Live! School Idol Festival 2 MIRACLE LIVE! Shioriko TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Shioriko TOP 300,1987,title_e_0141_03010_0300,224030105
4001988,Love Live! School Idol Festival 2 MIRACLE LIVE! Mia TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Mia TOP 300,1988,title_e_0141_03011_0300,224030105
4001989,Love Live! School Idol Festival 2 MIRACLE LIVE! Lanzhu TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Lanzhu TOP 300,1989,title_e_0141_03012_0300,224030105
4001990,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanon TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanon TOP 300,1990,title_e_0141_04001_0300,224030105
4001991,Love Live! School Idol Festival 2 MIRACLE LIVE! Keke TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Keke TOP 300,1991,title_e_0141_04002_0300,224030105
4001992,Love Live! School Idol Festival 2 MIRACLE LIVE! Chisato TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Chisato TOP 300,1992,title_e_0141_04003_0300,224030105
4001993,Love Live! School Idol Festival 2 MIRACLE LIVE! Sumire TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Sumire TOP 300,1993,title_e_0141_04004_0300,224030105
4001994,Love Live! School Idol Festival 2 MIRACLE LIVE! Ren TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ren TOP 300,1994,title_e_0141_04005_0300,224030105
4001995,Love Live! School Idol Festival 2 MIRACLE LIVE! Kinako TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kinako TOP 300,1995,title_e_0141_04006_0300,224030105
4001996,Love Live! School Idol Festival 2 MIRACLE LIVE! Mei TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Mei TOP 300,1996,title_e_0141_04007_0300,224030105
4001997,Love Live! School Idol Festival 2 MIRACLE LIVE! Shiki TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Shiki TOP 300,1997,title_e_0141_04008_0300,224030105
4001998,Love Live! School Idol Festival 2 MIRACLE LIVE! Natsumi TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Natsumi TOP 300,1998,title_e_0141_04009_0300,224030105
4001999,Love Live! School Idol Festival 2 MIRACLE LIVE! Margarete TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Margarete TOP 300,1999,title_e_0141_04010_0300,224030105
4002000,Love Live! School Idol Festival 2 MIRACLE LIVE! Tomari TOP 300,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Tomari TOP 300,2000,title_e_0141_04011_0300,224030105
4002001,Love Live! School Idol Festival 2 MIRACLE LIVE! Honoka TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Honoka TOP 1000,2001,title_e_0141_01001_1000,224030105
4002002,Love Live! School Idol Festival 2 MIRACLE LIVE! Eli TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Eli TOP 1000,2002,title_e_0141_01002_1000,224030105
4002003,Love Live! School Idol Festival 2 MIRACLE LIVE! Kotori TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kotori TOP 1000,2003,title_e_0141_01003_1000,224030105
4002004,Love Live! School Idol Festival 2 MIRACLE LIVE! Umi TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Umi TOP 1000,2004,title_e_0141_01004_1000,224030105
4002005,Love Live! School Idol Festival 2 MIRACLE LIVE! Rin TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Rin TOP 1000,2005,title_e_0141_01005_1000,224030105
4002006,Love Live! School Idol Festival 2 MIRACLE LIVE! Maki TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Maki TOP 1000,2006,title_e_0141_01006_1000,224030105
4002007,Love Live! School Idol Festival 2 MIRACLE LIVE! Nozomi TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Nozomi TOP 1000,2007,title_e_0141_01007_1000,224030105
4002008,Love Live! School Idol Festival 2 MIRACLE LIVE! Hanayo TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Hanayo TOP 1000,2008,title_e_0141_01008_1000,224030105
4002009,Love Live! School Idol Festival 2 MIRACLE LIVE! Nico TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Nico TOP 1000,2009,title_e_0141_01009_1000,224030105
4002010,Love Live! School Idol Festival 2 MIRACLE LIVE! Chika TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Chika TOP 1000,2010,title_e_0141_02001_1000,224030105
4002011,Love Live! School Idol Festival 2 MIRACLE LIVE! Riko TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Riko TOP 1000,2011,title_e_0141_02002_1000,224030105
4002012,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanan TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanan TOP 1000,2012,title_e_0141_02003_1000,224030105
4002013,Love Live! School Idol Festival 2 MIRACLE LIVE! Dia TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Dia TOP 1000,2013,title_e_0141_02004_1000,224030105
4002014,Love Live! School Idol Festival 2 MIRACLE LIVE! You TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! You TOP 1000,2014,title_e_0141_02005_1000,224030105
4002015,Love Live! School Idol Festival 2 MIRACLE LIVE! Yoshiko TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Yoshiko TOP 1000,2015,title_e_0141_02006_1000,224030105
4002016,Love Live! School Idol Festival 2 MIRACLE LIVE! Hanamaru TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Hanamaru TOP 1000,2016,title_e_0141_02007_1000,224030105
4002017,Love Live! School Idol Festival 2 MIRACLE LIVE! Mari TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Mari TOP 1000,2017,title_e_0141_02008_1000,224030105
4002018,Love Live! School Idol Festival 2 MIRACLE LIVE! Ruby TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ruby TOP 1000,2018,title_e_0141_02009_1000,224030105
4002019,Love Live! School Idol Festival 2 MIRACLE LIVE! Ayumu TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ayumu TOP 1000,2019,title_e_0141_03001_1000,224030105
4002020,Love Live! School Idol Festival 2 MIRACLE LIVE! Kasumi TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kasumi TOP 1000,2020,title_e_0141_03002_1000,224030105
4002021,Love Live! School Idol Festival 2 MIRACLE LIVE! Shizuku TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Shizuku TOP 1000,2021,title_e_0141_03003_1000,224030105
4002022,Love Live! School Idol Festival 2 MIRACLE LIVE! Karin TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Karin TOP 1000,2022,title_e_0141_03004_1000,224030105
4002023,Love Live! School Idol Festival 2 MIRACLE LIVE! Ai TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ai TOP 1000,2023,title_e_0141_03005_1000,224030105
4002024,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanata TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanata TOP 1000,2024,title_e_0141_03006_1000,224030105
4002025,Love Live! School Idol Festival 2 MIRACLE LIVE! Setsuna TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Setsuna TOP 1000,2025,title_e_0141_03007_1000,224030105
4002026,Love Live! School Idol Festival 2 MIRACLE LIVE! Emma TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Emma TOP 1000,2026,title_e_0141_03008_1000,224030105
4002027,Love Live! School Idol Festival 2 MIRACLE LIVE! Rina TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Rina TOP 1000,2027,title_e_0141_03009_1000,224030105
4002028,Love Live! School Idol Festival 2 MIRACLE LIVE! Shioriko TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Shioriko TOP 1000,2028,title_e_0141_03010_1000,224030105
4002029,Love Live! School Idol Festival 2 MIRACLE LIVE! Mia TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Mia TOP 1000,2029,title_e_0141_03011_1000,224030105
4002030,Love Live! School Idol Festival 2 MIRACLE LIVE! Lanzhu TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Lanzhu TOP 1000,2030,title_e_0141_03012_1000,224030105
4002031,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanon TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kanon TOP 1000,2031,title_e_0141_04001_1000,224030105
4002032,Love Live! School Idol Festival 2 MIRACLE LIVE! Keke TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Keke TOP 1000,2032,title_e_0141_04002_1000,224030105
4002033,Love Live! School Idol Festival 2 MIRACLE LIVE! Chisato TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Chisato TOP 1000,2033,title_e_0141_04003_1000,224030105
4002034,Love Live! School Idol Festival 2 MIRACLE LIVE! Sumire TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Sumire TOP 1000,2034,title_e_0141_04004_1000,224030105
4002035,Love Live! School Idol Festival 2 MIRACLE LIVE! Ren TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Ren TOP 1000,2035,title_e_0141_04005_1000,224030105
4002036,Love Live! School Idol Festival 2 MIRACLE LIVE! Kinako TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Kinako TOP 1000,2036,title_e_0141_04006_1000,224030105
4002037,Love Live! School Idol Festival 2 MIRACLE LIVE! Mei TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Mei TOP 1000,2037,title_e_0141_04007_1000,224030105
4002038,Love Live! School Idol Festival 2 MIRACLE LIVE! Shiki TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Shiki TOP 1000,2038,title_e_0141_04008_1000,224030105
4002039,Love Live! School Idol Festival 2 MIRACLE LIVE! Natsumi TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Natsumi TOP 1000,2039,title_e_0141_04009_1000,224030105
4002040,Love Live! School Idol Festival 2 MIRACLE LIVE! Margarete TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Margarete TOP 1000,2040,title_e_0141_04010_1000,224030105
4002041,Love Live! School Idol Festival 2 MIRACLE LIVE! Tomari TOP 1000,4,Love Live! School Idol Festival 2 MIRACLE LIVE! Tomari TOP 1000,2041,title_e_0141_04011_1000,224030105
41000001,I Reached Star Level 2!,4,A title to celebrate reaching Star Level 2.,1000001,title_e_0127_00000_0002,223111506
41000002,I Reached Star Level 3!,4,A title to celebrate reaching Star Level 3.,1000002,title_e_0127_00000_0003,223111506
41000003,I Reached Star Level 4!,4,A title to celebrate reaching Star Level 4.,1000003,title_e_0127_00000_0004,223111506
41000004,I Reached Star Level 5!,4,A title to celebrate reaching Star Level 5.,1000004,title_e_0127_00000_0005,223111506
41000005,I Reached Star Level 6!,4,A title to celebrate reaching Star Level 6.,1000005,title_e_0127_00000_0006,223111506
41000006,I Reached Star Level 7!,4,A title to celebrate reaching Star Level 7.,1000006,title_e_0127_00000_0007,223111506
41000007,I Reached Star Level 8!,4,A title to celebrate reaching Star Level 8.,1000007,title_e_0127_00000_0008,223111506
41000008,I Reached Star Level 9!,4,A title to celebrate reaching Star Level 9.,1000008,title_e_0127_00000_0009,223111506
41000009,I Reached Star Level 10!,4,A title to celebrate reaching Star Level 10.,1000009,title_e_0127_00000_0010,223111506
41000010,I Reached Star Level 11!,4,A title to celebrate reaching Star Level 11.,1000010,title_e_0127_00000_0011,223111506
41000011,I Reached Star Level 12!,4,A title to celebrate reaching Star Level 12.,1000011,title_e_0127_00000_0012,223111506
41000012,I Reached Star Level 13!,4,A title to celebrate reaching Star Level 13.,1000012,title_e_0127_00000_0013,223111506
41000013,I Reached Star Level 14!,4,A title to celebrate reaching Star Level 14.,1000013,title_e_0127_00000_0014,223111506
41000014,I Reached Star Level 15,4,A title to celebrate reaching Star Level 15.,1000014,title_e_0127_00000_0015,223111506
41000015,I Reached Star Level 16!,4,A title to celebrate reaching Star Level 16.,1000015,title_e_0127_00000_0016,223111506
41000016,I Reached Star Level 17!,4,A title to celebrate reaching Star Level 17.,1000016,title_e_0127_00000_0017,223111506
41000017,I Reached Star Level 18!,4,A title to celebrate reaching Star Level 18.,1000017,title_e_0127_00000_0018,223111506
41000018,I Reached Star Level 19!,4,A title to celebrate reaching Star Level 19.,1000018,title_e_0127_00000_0019,223111506
41000019,I Reached Star Level 20!,4,A title to celebrate reaching Star Level 20.,1000019,title_e_0127_00000_0020,223111506
41000020,I Reached Star Level 21!,4,A title to celebrate reaching Star Level 21.,1000020,title_e_0127_00000_0021,223111506
41000021,I Reached Star Level 22!,4,A title to celebrate reaching Star Level 22.,1000021,title_e_0127_00000_0022,223111506
41000022,I Reached Star Level 23!,4,A title to celebrate reaching Star Level 23.,1000022,title_e_0127_00000_0023,223111506
41000023,I Reached Star Level 24!,4,A title to celebrate reaching Star Level 24.,1000023,title_e_0127_00000_0024,223111506
41000024,I Reached Star Level 25!,4,A title to celebrate reaching Star Level 25.,1000024,title_e_0127_00000_0025,223111506
41000025,I Reached Star Level 26!,4,A title to celebrate reaching Star Level 26.,1000025,title_e_0127_00000_0026,223111506
41000026,I Reached Star Level 27!,4,A title to celebrate reaching Star Level 27.,1000026,title_e_0127_00000_0027,223111506
41000027,I Reached Star Level 28!,4,A title to celebrate reaching Star Level 28.,1000027,title_e_0127_00000_0028,223111506
41000028,I Reached Star Level 29!,4,A title to celebrate reaching Star Level 29.,1000028,title_e_0127_00000_0029,223111506
41000029,I Reached Star Level 30!,4,A title to celebrate reaching Star Level 30.,1000029,title_e_0127_00000_0030,223111506
41000030,I Reached Star Level 31!,4,A title to celebrate reaching Star Level 31.,1000030,title_e_0127_00000_0031,223111506
41000031,I Reached Star Level 32!,4,A title to celebrate reaching Star Level 32.,1000031,title_e_0127_00000_0032,223111506
41000032,I Reached Star Level 33!,4,A title to celebrate reaching Star Level 33.,1000032,title_e_0127_00000_0033,223111506
41000033,I Reached Star Level 34!,4,A title to celebrate reaching Star Level 34.,1000033,title_e_0127_00000_0034,223111506
41000034,I Reached Star Level 35!,4,A title to celebrate reaching Star Level 35.,1000034,title_e_0127_00000_0035,223111506
41000035,I Reached Star Level 36!,4,A title to celebrate reaching Star Level 36.,1000035,title_e_0127_00000_0036,223111506
41000036,I Reached Star Level 37!,4,A title to celebrate reaching Star Level 37.,1000036,title_e_0127_00000_0037,223111506
41000037,I Reached Star Level 38!,4,A title to celebrate reaching Star Level 38.,1000037,title_e_0127_00000_0038,223111506
41000038,I Reached Star Level 39!,4,A title to celebrate reaching Star Level 39.,1000038,title_e_0127_00000_0039,223111506
41000039,I Reached Star Level 40!,4,A title to celebrate reaching Star Level 40.,1000039,title_e_0127_00000_0040,223111506
41000040,I Reached Star Level 41!,4,A title to celebrate reaching Star Level 41.,1000040,title_e_0127_00000_0041,223111506
41000041,I Reached Star Level 42!,4,A title to celebrate reaching Star Level 42.,1000041,title_e_0127_00000_0042,223111506
41000042,I Reached Star Level 43!,4,A title to celebrate reaching Star Level 43.,1000042,title_e_0127_00000_0043,223111506
41000043,I Reached Star Level 44!,4,A title to celebrate reaching Star Level 44.,1000043,title_e_0127_00000_0044,223111506
41000044,I Reached Star Level 45!,4,A title to celebrate reaching Star Level 45.,1000044,title_e_0127_00000_0045,223111506
41000045,I Reached Star Level 46!,4,A title to celebrate reaching Star Level 46.,1000045,title_e_0127_00000_0046,223111506
41000046,I Reached Star Level 47!,4,A title to celebrate reaching Star Level 47.,1000046,title_e_0127_00000_0047,223111506
41000047,I Reached Star Level 48!,4,A title to celebrate reaching Star Level 48.,1000047,title_e_0127_00000_0048,223111506
41000048,I Reached Star Level 49!,4,A title to celebrate reaching Star Level 49.,1000048,title_e_0127_00000_0049,223111506
41000049,I Reached Star Level 50!,4,A title to celebrate reaching Star Level 50.,1000049,title_e_0127_00000_0050,223111506
41000050,I Reached Star Level 51!,4,A title to celebrate reaching Star Level 51.,1000050,title_e_0127_00000_0051,224011505
41000051,I Reached Star Level 52!,4,A title to celebrate reaching Star Level 52.,1000051,title_e_0127_00000_0052,224011505
41000052,I Reached Star Level 53!,4,A title to celebrate reaching Star Level 53.,1000052,title_e_0127_00000_0053,224011505
41000053,I Reached Star Level 54!,4,A title to celebrate reaching Star Level 54.,1000053,title_e_0127_00000_0054,224011505
41000054,I Reached Star Level 55!,4,A title to celebrate reaching Star Level 55.,1000054,title_e_0127_00000_0055,224011505
41000055,I Reached Star Level 56!,4,A title to celebrate reaching Star Level 56.,1000055,title_e_0127_00000_0056,224011505
41000056,I Reached Star Level 57!,4,A title to celebrate reaching Star Level 57.,1000056,title_e_0127_00000_0057,224011505
41000057,I Reached Star Level 58!,4,A title to celebrate reaching Star Level 58.,1000057,title_e_0127_00000_0058,224011505
41000058,I Reached Star Level 59!,4,A title to celebrate reaching Star Level 59.,1000058,title_e_0127_00000_0059,224011505
41000059,I Reached Star Level 60!,4,A title to celebrate reaching Star Level 60.,1000059,title_e_0127_00000_0060,224011505
41000060,I Reached Star Level 61!,4,A title to celebrate reaching Star Level 61.,1000060,title_e_0127_00000_0061,224011505
41000061,I Reached Star Level 62!,4,A title to celebrate reaching Star Level 62.,1000061,title_e_0127_00000_0062,224011505
41000062,I Reached Star Level 63!,4,A title to celebrate reaching Star Level 63.,1000062,title_e_0127_00000_0063,224011505
41000063,I Reached Star Level 64!,4,A title to celebrate reaching Star Level 64.,1000063,title_e_0127_00000_0064,224011505
41000064,I Reached Star Level 65!,4,A title to celebrate reaching Star Level 65.,1000064,title_e_0127_00000_0065,224011505
41000065,I Reached Star Level 66!,4,A title to celebrate reaching Star Level 66.,1000065,title_e_0127_00000_0066,224011505
41000066,I Reached Star Level 67!,4,A title to celebrate reaching Star Level 67.,1000066,title_e_0127_00000_0067,224011505
41000067,I Reached Star Level 68!,4,A title to celebrate reaching Star Level 68.,1000067,title_e_0127_00000_0068,224011505
41000068,I Reached Star Level 69!,4,A title to celebrate reaching Star Level 69.,1000068,title_e_0127_00000_0069,224011505
41000069,I Reached Star Level 70!,4,A title to celebrate reaching Star Level 70.,1000069,title_e_0127_00000_0070,224011505
41000070,I Reached Star Level 71!,4,A title to celebrate reaching Star Level 71.,1000070,title_e_0127_00000_0071,224021405
41000071,I Reached Star Level 72!,4,A title to celebrate reaching Star Level 72.,1000071,title_e_0127_00000_0072,224021405
41000072,I Reached Star Level 73!,4,A title to celebrate reaching Star Level 73.,1000072,title_e_0127_00000_0073,224021405
