_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_nameEn,_detailTextEn,_masterReleaseLabelId
110060161,リズミカルチャーム,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,17/17/17/17/17,36000/38000/40000/42000/44000,3000/3000/3000/3000/3000,0,0,0,4,15/17/19/20/22,Rhythmical Charm,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110090157,リズミカルチャーム,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,17/17/17/17/17,36000/38000/40000/42000/44000,3000/3000/3000/3000/3000,0,0,0,4,15/17/19/20/22,Rhythmical Charm,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
120010025,リズミカルエール,コンボを{0}回達成するごとに{1}%の確率で<br>体力が{3}回復する,2,17/17/17/17/17,36000/38000/40000/42000/44000,,0,0,0,6,1/1/1/2/2,Musical Yell,"For every {0} combos, there's a {1}% chance<br>to restore {3} Stamina.",1
120030030,リズミカルエール,コンボを{0}回達成するごとに{1}%の確率で<br>体力が{3}回復する,2,17/17/17/17/17,36000/38000/40000/42000/44000,,0,0,0,6,1/1/1/2/2,Musical Yell,"For every {0} combos, there's a {1}% chance<br>to restore {3} Stamina.",1
120100018,リズミカルエール,コンボを{0}回達成するごとに{1}%の確率で<br>体力が{3}回復する,2,17/17/17/17/17,36000/38000/40000/42000/44000,,0,0,0,6,1/1/1/2/2,Musical Yell,"For every {0} combos, there's a {1}% chance<br>to restore {3} Stamina.",1
100010176,[パーティ]大正スクールアイドル,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,17/17/17/17/17/17/17/17/17,10000/14000/18000/22000/26000/30000/34000/38000/38000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Taisho School Idols,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100080169,[パーティ]今は何の時代？,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,16/16/16/16/16/16/16/16/16,18000/21000/24000/27000/30000/33000/36000/39000/39000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] What Era Is It?,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100020170,[パーティ]シンプルドレス,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,15/15/15/15/15/15/15/15/15,6000/10000/14000/18000/22000/26000/30000/34000/34000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Simple Dress?,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100010177,[パーティ]その日が来るまで,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,15/15/15/15/15/15/15/15/15,17000/20000/23000/26000/29000/32000/35000/38000/38000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Until That Day...,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100030169,[パーティ]捕まえちゃいます♪,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,16/16/16/16/16/16/16/16/16,8000/12000/16000/20000/24000/28000/32000/36000/36000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Get Ready!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100020171,[パーティ]ターゲットはキミ♪,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,14/14/14/14/14/14/14/14/14,16000/19000/22000/25000/28000/31000/34000/37000/37000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Target: You!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100040166,[パーティ]期待に応えます！,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,18/18/18/18/18/18/18/18/18,12000/16000/20000/24000/28000/32000/36000/40000/40000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] I Won't Disappoint!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100060168,[パーティ]奏でたい音楽,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,9/9/9/9/9/9/9/9/9,7000/10000/13000/16000/19000/22000/25000/28000/28000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Music I Want to Play,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100050169,[パーティ]尊敬するにゃ！,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,14/14/14/14/14/14/14/14/14,4000/8000/12000/16000/20000/24000/28000/32000/32000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Respect!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100030170,[パーティ]みんなでって嬉しいな,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,13/13/13/13/13/13/13/13/13,15000/18000/21000/24000/27000/30000/33000/36000/36000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Happier Together,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100060169,[パーティ]今の幸せ,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,20/20/20/20/20/20/20/20/20,16000/20000/24000/28000/32000/36000/40000/44000/44000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Happy Where I Am,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100070167,[パーティ]一途な想い,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,17/17/17/17/17/17/17/17/17,19000/22000/25000/28000/31000/34000/37000/40000/40000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Honest Emotion,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100070168,[パーティ]希のセット☆,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,21/21/21/21/21/21/21/21/21,18000/22000/26000/30000/34000/38000/42000/46000/46000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] The Nozomi Set!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100090173,[パーティ]陰の努力,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,12/12/12/12/12/12/12/12/12,13000/16000/19000/22000/25000/28000/31000/34000/34000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Secret Efforts,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100080170,[パーティ]花陽の春コーデ♪,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,23/23/23/23/23/23/23/23/23,22000/26000/30000/34000/38000/42000/46000/50000/50000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] My Spring Looks,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100050170,[パーティ]遊びに行こうっ！,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,10/10/10/10/10/10/10/10/10,9000/12000/15000/18000/21000/24000/27000/30000/30000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Let's Go Out!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
100090174,[パーティ]小悪魔猛特訓！,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,19/19/19/19/19/19/19/19/19,14000/18000/22000/26000/30000/34000/38000/42000/42000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Feisty Imp Training,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
100040167,[パーティ]小悪魔な台詞,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,11/11/11/11/11/11/11/11/11,11000/14000/17000/20000/23000/26000/29000/32000/32000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Suggestive Phrase,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110010159,[パーティ]可愛さをアピール,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,18/18/18/18/18/18/18/18/18,12000/16000/20000/24000/28000/32000/36000/40000/40000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Acting Cutely,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110090158,[パーティ]心地良い場所,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,10/10/10/10/10/10/10/10/10,9000/12000/15000/18000/21000/24000/27000/30000/30000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] A Comfy Place,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110020158,[パーティ]happy life,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,17/17/17/17/17/17/17/17/17,10000/14000/18000/22000/26000/30000/34000/38000/38000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] happy life,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110080156,[パーティ]ラッキーアイテム,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,12/12/12/12/12/12/12/12/12,13000/16000/19000/22000/25000/28000/31000/34000/34000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Lucky Charm,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110030153,[パーティ]キャンディシャワー,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,21/21/21/21/21/21/21/21/21,18000/22000/26000/30000/34000/38000/42000/46000/46000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Candy Shower,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110070154,[パーティ]迷い火,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,14/14/14/14/14/14/14/14/14,16000/19000/22000/25000/28000/31000/34000/37000/37000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Wandering Flame,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110040151,[パーティ]巫女舞ステップ,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,19/19/19/19/19/19/19/19/19,14000/18000/22000/26000/30000/34000/38000/42000/42000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Shrine Maiden Steps,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110030154,[パーティ]わんわん巡回,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,11/11/11/11/11/11/11/11/11,11000/14000/17000/20000/23000/26000/29000/32000/32000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Officer on Duty,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110050162,[パーティ]うさぎを追って,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,15/15/15/15/15/15/15/15/15,6000/10000/14000/18000/22000/26000/30000/34000/34000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Follow the Rabbit,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110020159,"[パーティ]Hello,WONDER!",リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,16/16/16/16/16/16/16/16/16,18000/21000/24000/27000/30000/33000/36000/39000/39000,,0,0,0,8,6/6/6/7/7/7/8/8/9,"[Party Card] Hello,WONDER!","For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110060162,[パーティ]下界の儀式,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,16/16/16/16/16/16/16/16/16,8000/12000/16000/20000/24000/28000/32000/36000/36000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Underworld Ritual,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110040152,[パーティ]はろうぃんぱーてぃ,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,17/17/17/17/17/17/17/17/17,19000/22000/25000/28000/31000/34000/37000/40000/40000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Halloween Party,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110070155,[パーティ]色褪せぬ美しさ,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,14/14/14/14/14/14/14/14/14,4000/8000/12000/16000/20000/24000/28000/32000/32000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Unfading Beauty,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110010160,[パーティ]オレンジマーメイド,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,13/13/13/13/13/13/13/13/13,15000/18000/21000/24000/27000/30000/33000/36000/36000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Orange Mermaid,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110080157,[パーティ]あなただけに,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,23/23/23/23/23/23/23/23/23,22000/26000/30000/34000/38000/42000/46000/50000/50000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] Just for you,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110060163,[パーティ]罪のくちづけ,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,15/15/15/15/15/15/15/15/15,17000/20000/23000/26000/29000/32000/35000/38000/38000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Sinful Smooch,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110090159,[パーティ]夢と幸せの在処,リズムアイコン{0}個ごとに{1}%の確率で<br>直前に発動した特技をもう一度発動する,1,20/20/20/20/20/20/20/20/20,16000/20000/24000/28000/32000/36000/40000/44000/44000,,0,0,0,11,1/1/1/1/1/1/1/1/1,[Party Card] A Happy Home,"For every {0} Rhythm Icons, there's a {1}% chance<br>the skill that just activated triggers again.",1
110050163,[パーティ]プラスワン・アレンジ,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,9/9/9/9/9/9/9/9/9,7000/10000/13000/16000/19000/22000/25000/28000/28000,,0,0,0,8,6/6/6/7/7/7/8/8/9,[Party Card] Rearranged,"For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110020160,生存戦略,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,17/17/17/17/17/17/17/17/17,33000/37000/41000/45000/49000/53000/57000/61000/61000,,0,0,0,6,9/10/11/12/13/14/15/16/17,Survival Strategy,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110080158,反撃開始！,リズムアイコン{0}個ごとに{1}%の確率で<br>次に発動する特技のレベルが{3}上がる,1,13/13/13/13/13/13/13/13/13,18000/21000/24000/27000/30000/33000/36000/39000/39000,,0,0,0,8,6/6/6/7/7/7/8/8/9,"Counterstrike, Go!","For every {0} Rhythm Icons, there's a {1}% chance<br>the next skill to activate gains {3} levels.",1
110010161,二丁拳銃でいこう,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,20/20/20/20/20/20/20/20/20,55000/59000/63000/67000/71000/75000/79000/83000/83000,,0,0,0,6,3/3/4/4/5/5/6/6/7,Let's Dual-Wield!,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110070156,一緒だと楽しくて,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,28/28/28/28/28,34000/38000/42000/46000/50000,7000/7500/8000/8500/9000,0,0,0,5,2/2/2/2/2,Always Fun Together,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
120110013,ディーバの決意,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,25/25/25/25/25/25/25/25/25,43000/47000/51000/55000/59000/63000/67000/71000/71000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,22/23/24/26/27/28/29/30/33,Diva's Resolution,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
